232,20.631300,21.558321,65.662701,29.578858
236,22.467200,23.316521,60.711355,28.297563
240,21.815800,22.626823,62.561925,30.154848
244,21.822500,22.631290,62.549575,31.160113
248,21.985000,22.825944,62.016168,31.913520
252,23.714200,25.424732,55.677189,29.581290
256,19.320900,20.278336,69.807386,38.273063
260,26.658400,27.512332,51.452475,29.096375
264,26.768500,27.615511,51.260236,29.884718
268,28.396500,29.365211,48.205940,28.960522
272,26.983600,27.901468,50.734879,31.394743
276,28.122900,28.887758,49.002681,31.219608
280,28.284500,30.907245,45.800834,30.030080
284,30.629800,31.415444,45.059927,30.392921
288,28.531200,29.496220,47.991831,33.287134
292,31.336700,32.136951,44.048286,31.404960
296,31.432000,32.172594,43.999486,32.234023
300,34.184900,35.163304,40.257241,30.293574
304,31.801900,32.697118,43.293651,33.451561
308,32.941700,33.665484,42.048337,33.348536
312,33.045100,33.836948,41.835263,34.045537
316,35.357100,36.262189,39.037290,32.587029
320,30.080600,31.010189,45.648790,39.075364
324,38.590400,39.390557,35.936978,31.534698
328,40.538000,41.293084,34.281228,30.827965
332,38.972200,39.840972,35.530699,32.734433
336,39.140400,39.919869,35.460477,33.460506
340,42.638700,43.506169,32.537400,31.436551
344,40.785700,41.643647,33.992642,33.618723
348,41.023600,41.928450,33.761744,34.170262
352,41.390600,42.336223,33.436559,34.622442
356,47.670200,48.527553,29.170595,30.894577
360,44.469600,45.350395,31.214229,33.805010
364,44.790200,45.511641,31.103638,34.436911
368,48.038000,48.773360,29.023582,32.843085
372,46.160000,46.901754,30.181762,34.899172
376,46.188300,47.031107,30.098751,35.554652
380,50.072200,50.913448,27.803609,33.545054
384,43.213900,43.983424,32.184343,39.651110
388,52.819400,53.622766,26.398817,33.203552
392,54.512200,55.290243,25.602666,32.868702
396,53.566600,54.325256,26.057449,34.137865
400,53.722400,54.644896,25.905029,34.626389
404,57.589400,58.314310,24.274961,33.098909
408,56.054700,56.929128,24.865612,34.578120
412,56.122400,57.081831,24.799093,35.164287
416,61.040100,61.855447,22.885254,33.082923
420,59.493400,60.369435,23.448581,34.551485
424,59.750100,60.615588,23.353359,35.068961
428,64.689300,65.646473,21.563650,32.994541
432,60.288000,61.286223,23.097811,36.004868
436,68.167100,69.017262,20.510486,32.565866
440,62.002200,62.781501,22.547687,36.459609
444,62.491500,63.384213,22.333283,36.771751
448,61.104800,61.941954,22.853293,38.308212
452,70.098100,70.961853,19.948430,34.038007
456,70.307600,71.150178,19.895630,34.550751
460,76.092500,76.948871,18.396340,32.509399
464,70.897100,71.618265,19.765595,35.538540
468,75.323700,76.066273,18.609793,34.039172
472,73.024500,73.744965,19.195583,35.712743
476,73.900700,74.717068,18.945840,35.847423
480,77.521900,78.396756,18.056584,34.740867
484,78.266500,79.122932,17.890864,34.997512
488,84.406100,85.121477,16.630087,33.070592
492,78.860500,79.631168,17.776678,35.931998
496,78.976300,79.934453,17.709230,36.379481
500,88.515200,89.341964,15.844487,33.075367
504,80.176000,81.051333,17.465198,37.043686
508,86.861000,88.476471,15.999481,34.475148
512,76.671700,78.801654,17.963806,39.319178
516,96.663500,98.180510,14.418112,32.052905
520,88.873200,92.255982,15.344020,34.641682
524,97.559300,99.207602,14.268842,32.711320
528,89.773300,94.022872,15.055673,35.043584
532,96.412000,98.306112,14.399691,34.025989
536,94.767000,100.246939,14.120906,33.870405
540,102.718000,104.330131,13.568253,33.031912
544,95.725500,99.134687,14.279337,35.279482
548,105.966000,107.688488,13.145115,32.956119
552,99.407500,102.644916,13.791015,35.081585
556,106.794000,108.790290,13.011985,33.580897
560,106.961000,113.982787,12.419223,32.513525
564,101.191000,103.063101,13.735057,36.473445
568,108.461000,111.882742,12.652332,34.076104
572,112.146000,113.845373,12.434213,33.961566
576,98.877700,103.653519,13.656821,37.823932
