212,12.747500,13.595378,69.414649,26.120733
216,13.251600,14.128742,66.794228,26.089825
220,13.460300,14.321665,65.894460,26.698239
224,12.237100,13.045205,72.342168,30.383711
228,13.497500,14.363011,65.704773,28.588147
232,13.635300,14.492261,65.118782,29.333841
236,13.842100,14.719264,64.114512,29.883774
240,15.257300,16.219246,58.185096,28.045216
244,14.921300,15.901424,59.348043,29.565217
248,14.947700,15.755959,59.895968,30.822465
252,15.127200,16.018768,58.913295,31.300634
256,13.327800,14.274535,66.112025,36.247020
260,17.587300,18.259886,51.682602,29.226511
264,19.547000,20.280518,46.533250,27.128885
268,18.662000,19.445136,48.532363,29.156626
272,18.781200,19.489255,48.422498,29.963842
276,19.600500,20.276275,46.542986,29.652536
280,19.680200,20.452963,46.140913,30.253059
284,20.363600,21.177739,44.561811,30.056942
288,19.619900,20.419642,46.216206,32.055561
292,20.620400,21.309361,44.286565,31.574845
296,20.842400,21.573451,43.744433,32.047172
300,20.987600,21.744603,43.400120,32.658591
304,22.695900,23.619076,39.955771,30.872492
308,22.841400,23.658581,39.889053,31.636008
312,22.394200,23.275607,40.545383,32.995832
316,22.490600,23.329590,40.451565,33.767618
320,20.098100,21.002299,44.934052,38.463548
324,27.322400,28.283720,33.366134,29.278783
328,27.514800,28.383262,33.249116,29.899822
332,25.865800,26.719702,35.319196,32.539575
336,25.983600,26.911698,35.067218,33.089427
340,26.790000,27.593041,34.201319,33.044175
344,29.077100,29.955841,31.503653,31.157112
348,27.059300,27.847928,33.888281,34.298329
352,27.045500,28.024411,33.674870,34.869206
356,29.273300,30.207345,31.241355,33.087719
360,31.738800,32.567144,28.977622,31.382765
364,29.610400,30.382063,31.061696,34.390474
368,29.683600,30.424473,31.018398,35.100419
372,30.491700,31.381922,30.072040,34.772300
376,33.036500,33.917038,27.824317,32.867938
380,30.927500,31.619202,29.846370,36.009645
384,28.830300,29.657635,31.820420,39.202757
388,34.894300,37.434608,25.209785,31.708027
392,37.028500,37.935576,24.876870,31.936926
396,35.225200,36.070040,26.163497,34.276798
400,35.528000,36.469872,25.876658,34.588466
404,36.663000,37.679312,25.046063,34.150306
408,39.792400,40.649209,23.216156,32.284387
412,37.026800,37.931119,24.879793,35.278717
416,37.071300,38.075330,24.785561,35.830007
420,39.475900,40.315804,23.408150,34.491909
424,42.112000,42.993621,21.950196,32.961877
428,39.894200,40.821908,23.117939,35.372759
432,39.940900,40.877309,23.086608,35.987404
436,41.032400,41.881080,22.533287,35.777602
440,44.148300,45.037895,20.953874,33.882415
444,41.497500,42.417691,22.248227,36.631705
448,39.120200,39.959379,23.616944,39.588296
452,46.132400,46.976980,20.088954,34.277783
456,48.335800,49.224427,19.171750,33.293661
460,46.608200,47.558589,19.843280,35.066383
464,46.982200,47.725494,19.773884,35.553444
468,49.302900,50.251134,18.780042,34.350575
472,48.084000,49.058204,19.236709,35.789256
476,48.592500,49.476311,19.074147,36.090193
480,48.934900,49.797495,18.951122,36.461959
484,54.244700,55.161841,17.108174,33.466440
488,52.110000,52.833861,17.862000,35.520372
492,52.376900,53.324323,17.697710,35.772381
496,54.743000,55.582421,16.978721,34.878820
500,53.271600,54.038494,17.463818,36.455719
504,53.204600,54.127489,17.435104,36.979855
508,55.951500,56.905335,16.584006,35.734663
512,51.054900,51.964267,18.160910,39.750601
516,57.741900,58.515860,16.127566,35.853192
520,57.799900,58.573752,16.111626,36.374682
524,61.077500,62.030513,15.213777,34.877584
528,58.528500,59.293631,15.916016,37.046119
532,60.629600,61.505998,15.343518,36.256222
536,63.430400,64.220921,14.694875,35.247127
540,61.355400,62.179663,15.177284,36.949098
544,62.030300,62.947639,14.992117,37.040525
548,67.698600,68.578901,13.761060,34.500355
552,65.890000,66.833296,14.120483,35.919684
556,65.841600,66.713736,14.145788,36.506979
560,68.235600,68.957618,13.685484,35.828598
564,67.175100,67.952668,13.887878,36.879261
568,67.445800,68.298397,13.817578,37.214421
572,70.341100,71.249777,13.245212,36.176648
576,64.713900,65.607359,14.384338,39.838862
